Class,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134
1,0.72526163,0.713309394,0.920715828,0.913019662,0.953580919,0.921558874,0.984179762,0.73862001,0.971337059,0.838301557,0.765718255,0.878531469,0.824394874,0.813395522,0.938292645,0.990584171,0.927963283,0.945753308,0.937214096,0.891186777,0.807702714,0.892383233,0.708387886,0.752681463,0.895941238,0.851821976,0.937925697,0.888825228,0.796975041,0.954463316,0.991023094,0.630514065,0.937214096,0.519964414,0.731589284,0.880640687,0.468269038,0.666094115,0.723855484,0.678155762,0.814107123,0.777103871,0.821582584,0.564257991,0.976961641,0.731561407,0.784219881,0.91871247,0.906654375,0.972743205,0.976258568,0.885562195,0.671075322,0.836878355,0.688701851,0.91579432,0.995565378,0.969236141,0.900326721,0.895405213,0.931964991,0.933656091,0.651150494,0.950947952,0.941808008,0.97564055,0.913685102,0.955166388,0.968524769,0.784319733,0.836347109,0.739389018,0.699539362,0.695981357,0.602223915,0.736510792,0.915154465,0.639764878,0.668228918,0.930558845,0.837753255,0.841268618,0.770699462,0.721598993,0.92582848,0.730183138,0.775882861,0.955715722,0.859649587,0.985602964,0.909461657,0.872203815,0.661282018,0.678191332,0.800586704,0.978486954,0.812442639,0.912278956,0.903768849,0.758602245,0.763930626,0.586053244,0.924231191,0.910173258,0.524485516,0.990320021,0.823357936,0.64862671,0.890483704,0.734407811,0.806991113,0.711903249,0.962197115,0.957850525,0.903768849,0.925637337,0.95305717,0.85251778,0.967118623,0.853956779,0.759313846,0.93969879,0.721043194,0.924231191,0.688865347,0.769987861,0.71471554,0.787835096,0.841971691,0.875016105,0.992429239,0.853956779
1,0.700654087,0.900210844,0.523479777,0.602761626,0.152318194,0.868188799,0.691514142,0.596599333,0.665382514,0.656131701,0.371616083,0.379349883,-0.212637294,0.159434204,0.465827819,-0.278200411,0.142414397,0.881343759,-0.157228241,0.155876199,-0.477695686,0.837050182,0.594222414,0.999834984,0.54527503,0.63526833,0.5123883,0.757179043,0.908038455,0.680326135,0.690811069,0.185301829,0.728715003,0.242691521,0.974217348,0.160694286,0.651862095,0.169396618,-1.324898237,0.116738144,-0.639693718,-1.282010805,-0.774897908,0.228892334,0.854626998,-0.228388341,0.410629357,0.935480354,0.54808732,0.863207592,0.297484798,0.947432589,-0.18240517,0.923693677,0.837589956,0.048905734,-0.330147284,0.816241926,-0.078350417,0.784319733,-0.638270516,-0.420043728,0.846840769,0.50309067,0.928449627,0.906615253,0.231305905,0.955166388,0.256312168,0.246249526,0.948599712,-0.0685074,-0.117378585,0.450479013,0.366694575,-0.143033101,-0.274642406,0.687998779,0.978486954,0.898920576,-0.094607353,0.478483127,0.529104358,0.370779701,-0.378562441,0.474967764,0.43411219,0.569316379,0.775882861,0.983468161,0.265452112,-0.574938027,-0.509470735,-1.274277006,0.386434923,0.606319631,0.253499877,0.844705966,0.732292356,-0.444715044,0.809630348,0.991726166,0.516449051,0.582125197,0.946464909,0.226080043,-0.038275275,0.157299401,0.910884859,0.207097082,0.955166388,0.687442145,0.834743552,0.083292897,0.763583452,0.524485516,-0.569095131,0.573585985,0.330930045,-0.004527788,0.362240489,0.20639987,-0.559955187,0.766429856,0.94717651,0.202841865,0.233813843,-0.310222456,0.266155185,0.30201189,0.920135672,-0.152958635
1,0.656131701,0.645814419,0.586756316,0.444032567,0.305527254,0.275295129,0.784219881,0.486059063,0.614147242,0.981180077,0.701674165,0.998411782,0.755755841,0.186475042,0.71752783,0.789241241,0.462312456,0.449657148,0.79062429,0.617691513,0.91579432,0.74081222,0.89751443,0.700654087,0.89470214,0.891889849,0.50527229,0.920135672,0.297484798,0.214939082,0.698544869,0.611363859,0.771664425,0.610660787,0.948135662,0.696435651,0.60363006,0.683172539,0.394974135,0.052694054,0.757602972,0.05312417,0.695981357,0.026407409,0.57972559,0.329506843,0.515745978,0.318121227,0.626831458,0.202841865,0.607848496,0.910884859,0.447632609,0.942195303,0.696435651,0.958681752,0.780804369,0.850408562,0.735807719,0.715418612,0.780804369,0.89470214,0.984891363,0.987026166,0.789944314,0.721043194,0.613435641,0.492463472,-0.013484839,0.088985705,0.788538169,0.582125197,0.57002798,0.900326721,0.574804081,0.567773355,0.643002129,-0.120534776,0.284435074,0.808414315,0.447632609,0.415610564,0.204976668,0.190744648,0.582836798,-0.063296909,0.949541807,0.36810072,0.610660787,0.162803504,0.344899322,0.731589284,0.63808062,0.130462162,0.766039844,0.57972559,0.367221696,0.695732578,0.928449627,0.11389174,0.463999432,0.757890644,0.64830409,0.252093732,0.69811616,0.838456327,0.958562126,0.850398774,0.319544429,0.935790894,0.496059944,0.82620434,0.992718974,0.87079767,0.94251108,0.870094597,0.666805716,0.58253788,0.957138924,0.914388174,0.673210125,0.765718255,0.964306333,0.650032855,0.540852339,0.804005767,0.642299056,0.869612001,0.782210515,0.78361666,0.935790894,0.911575884
1,0.915154465,0.958562126,0.821934734,0.752681463,0.896652839,0.903057248,0.659875873,0.873881607,0.788489487,0.794865823,0.962831732,0.994142176,0.879234541,0.729480066,0.908750056,0.82580102,0.981883149,0.870323602,0.911575884,0.96360326,0.913731263,0.969947742,0.937925697,0.978486954,0.856736216,0.98469544,0.850398774,0.914442864,0.845487054,0.920715828,0.938637298,0.976352151,0.977664713,0.834031951,0.940772101,0.704520569,0.881343759,0.745650737,0.920135672,0.991023094,0.983992367,0.952157717,0.954463316,0.8391594,0.905192051,0.863919193,0.907357448,0.979910156,0.927746555,0.779398224,0.757179043,0.993132312,0.671828108,0.708078574,0.826915941,0.719637048,0.983468161,0.966389737,0.982586222,0.843994365,0.937589572,0.88415605,0.80485631,0.891186777,0.893999067,0.912308061,0.977664713,0.905903652,0.946464909,0.946026444,0.888825228,0.927043482,0.86306387,0.947432589,0.949541807,0.976352151,0.815530325,0.952157717,0.871035203,0.903057248,0.812442639,0.837753255,0.923693677,0.789241241,0.96360326,0.642611282,0.76927626,0.796975041,0.883452977,0.794865823,0.893806435,0.75504424,0.716121685,0.995565378,0.51950431,0.777992079,0.709794031,0.781373477,0.916577667,0.96079097,0.709794031,0.802009906,0.812683921,0.926340409,0.964306333,0.903139012,0.96079097,0.938637298,0.958681752,0.996276979,0.974928949,0.761118335,0.891671632,0.710924978,0.867985379,0.909461657,0.945753308,0.938995717,0.952157717,0.756196827,0.841268618,0.888113627,0.836878355,0.864630794,0.877125323,0.668940519,0.961494042,0.883452977,0.979070859,0.932232889,0.960696929,0.900922445
1,0.945753308,0.981333358,0.817364148,0.976961641,0.841147961,0.818376729,0.959384824,0.913685102,0.970633987,0.946729516,0.96360326,0.77025828,0.982586222,0.955004121,0.989160969,0.843994365,0.846840769,0.789944314,0.935480354,0.906615253,0.718040988,0.853245178,0.747759955,0.95305717,0.967101338,0.693134953,0.91860661,0.772367498,0.711903249,0.979773931,0.773545866,0.739389018,0.950022914,0.780101297,0.635971402,0.942906904,0.937925697,0.794182295,0.757890644,0.732984609,0.960087897,0.946729516,0.792756605,0.789944314,0.907326854,0.899623648,0.929855773,0.981883149,0.975555495,0.924934264,0.994853777,0.834031951,0.824069537,0.896652839,0.98275656,0.711903249,0.82861331,0.994853777,0.715906185,0.699539362,0.990320021,0.856736216,0.767445989,0.874313033,0.956427323,0.797028699,0.751486235,0.84970549,0.704872523,0.641595983,0.920715828,0.867477198,0.510965098,0.64830409,0.835455153,0.769555207,0.486919999,0.699951014,0.988449368,0.659689706,0.686730544,0.97564055,0.690811069,0.989616948,0.898076041,0.751486235,0.694558155,0.950947952,0.387083682,0.487623072,0.950022914,0.820511532,0.942906904,0.95429252,0.75504424,0.838301557,0.962197115,0.827627542,0.758602245,0.898076041,0.643002129,0.706981741,0.955715722,0.675344928,0.985602964,0.969227841,0.976961641,0.631049894,0.789944314,0.745793427,0.789912689,0.875719178,0.693134953,0.691711751,0.787777886,0.929855773,0.706278668,0.815958002,0.768852134,0.983468161,0.891671632,0.931964991,0.935480354,0.976961641,0.750063033,0.974852423,0.594490115,0.695029505,0.654708499,0.780661876,0.891186777,0.941483702
1,0.41988017,0.846190127,0.70416945,0.27755997,0.990320021,0.361069994,0.315274823,0.788538169,0.898076041,0.759313846,0.484107708,0.93294449,0.453325417,0.705575595,0.810549118,0.975555495,0.707684813,0.88313242,0.337165523,0.474673447,0.761821408,0.96079097,0.838456327,0.330218444,0.30974569,0.914388174,0.925116879,0.837050182,0.988449368,-0.25614078,0.744947664,0.72526163,0.709501776,0.517855196,0.787777886,0.629802464,0.518558269,0.563554919,0.748639831,0.244114723,0.470046255,0.889780631,0.535871132,0.843282764,0.588162462,0.786354684,0.403957426,0.887402026,0.563623571,0.583240953,0.883844021,0.668228918,0.065076405,0.802009906,0.181493835,-0.166234499,0.683172539,0.271155561,0.376537592,0.91860661,0.642611282,0.781507442,0.699951014,0.480366255,0.799875103,0.625425312,0.747216629,0.981883149,0.888825228,0.787835096,0.724445397,0.478483127,0.445497806,0.82861331,0.905951302,0.713309394,0.964966535,0.822646335,0.491751871,0.640189838,0.533736329,0.763227553,0.772367498,0.350143272,0.741432301,0.359663848,0.176512628,0.006018302,0.588529606,0.973505747,0.060857969,0.017825605,0.888825228,0.518558269,0.713771382,0.617705247,0.751275318,0.824069537,0.931964991,0.811739566,0.845417567,0.654251291,0.686730544,0.872458405,0.392127731,0.72526163,0.469343183,0.49104027,0.616993646,0.245766078,0.902345647,0.794893896,0.318182561,0.755755841,0.962120131,0.796975041,0.689576948,0.884859123,0.950947952,0.394262534,0.928449627,0.531213576,0.93969879,0.104640927,0.226080043,0.972040132,0.461153028,0.533322794,0.819473366,0.261904748,0.465827819,0.712606322
1,0.662688163,0.831425601,0.577616372,0.73369621,0.666805716,0.88313242,0.988913876,0.631752966,0.856033144,0.903842084,0.473250245,0.859548507,0.714482983,0.870094597,0.995944602,0.958562126,0.817364148,0.554372758,0.495356871,0.906615253,0.836166754,0.351930049,0.747216629,0.781507442,0.615582295,0.947888111,0.501714285,0.584971601,0.77307057,0.316776416,0.856736216,0.535159531,-0.059027303,0.965678136,0.970659343,0.718040988,0.473561619,0.260530604,0.892383233,0.236998713,0.466530892,0.896811358,0.2991996,0.831185547,0.894518036,0.182205436,0.953760243,0.898217503,0.683780343,0.410988152,0.214939082,0.17475574,0.047001246,0.706981741,0.810333421,0.611300838,0.815530325,0.635495272,0.165615795,0.893094834,0.893999067,0.439814131,0.656360509,0.419425024,0.238421915,0.414898963,0.888374486,0.666094115,0.708387886,0.97564055,0.782796679,0.959985328,0.632648868,0.955166388,0.533322794,0.149445124,0.404936549,0.498867881,0.465422634,0.965009406,0.678858834,0.721043194,0.425049605,0.225613097,0.416322165,0.519261341,0.674640398,0.557930337,0.841147961,0.91871247,0.90448045,0.736542614,0.678155762,0.58426,0.952157717,0.737213865,0.515946305,0.799875103,0.683780343,0.502387597,0.607031232,0.933656091,0.895229637,0.86025158,0.888374486,0.934777281,0.863919193,0.902345647,0.63407207,0.68307727,0.598005479,0.85251778,0.771664425,0.550814753,0.838301557,0.943917226,0.971370944,0.866053996,0.821582584,0.508715251,0.594934015,0.768564659,0.834940964,0.875304809,0.899499243,0.847596272,0.853220853,0.440516599,0.440517204,0.861657725,0.711200176,0.52733192
1,0.853220853,0.842571163,0.986101585,0.731589284,0.991023094,0.34872007,0.740729228,0.85251778,0.923693677,0.981180077,0.96360326,0.895229637,0.956427323,0.926340409,0.974852423,0.884859123,0.979070859,0.952354098,0.878531469,0.958681752,0.794182295,0.745081826,0.772122664,0.974852423,0.887671413,0.624019167,0.851814708,0.889077559,0.955166388,0.735119412,0.809125916,0.793470694,0.864630794,0.997350748,0.909466666,0.763227553,0.976961641,0.866579234,0.90448045,0.942906904,0.953580919,0.9291527,0.880640687,0.718933976,0.875016105,0.853245178,0.703097367,0.918000869,0.950947952,0.908038455,0.977664713,0.975555495,0.621909949,0.841268618,0.787777886,0.630514065,0.821223133,0.9291527,0.975555495,0.825492739,0.936183427,0.983289295,0.980621757,0.981883149,0.79062429,0.972082545,0.612066932,0.388489827,0.730886211,0.683172539,0.41988017,0.706655372,0.799787331,0.94251108,0.972794146,0.766429856,0.764295053,0.947888111,0.73862001,0.647220565,0.704872523,0.89736444,0.900922445,0.993430575,0.931964991,0.913019662,0.894518036,0.884555622,0.751486235,0.941483702,0.992429239,0.778695152,0.837753255,0.903139012,0.9291527,0.90524823,0.920715828,0.892592922,0.895941238,0.996647675,0.757890644,0.902345647,0.983992367,0.893295995,0.986101585,0.928449627,0.778527073,0.848975572,0.791350459,0.965712478,0.754332639,0.627667661,0.945041707,0.881343759,0.934367692,0.912278956,0.757602972,0.741432301,0.970633987,0.936502495,0.998756893,0.865173088,0.992007373,0.96360326,0.948838734,0.858845434,0.988210803,0.849687173,0.874593208,0.91871247,0.890960031,0.993835384
1,0.799084259,0.887671413,0.996276979,0.811739566,0.69100015,0.841971691,0.991295772,0.529466723,0.633862184,0.315986424,0.780804369,0.93969879,0.844080909,0.61984005,0.663391236,0.700654087,0.973505747,0.863919193,0.955869461,0.94717651,0.696692958,0.967118623,0.938637298,0.924934264,0.859548507,0.9400605,0.872458405,0.981180077,0.491138435,0.858226385,0.720175791,0.812442639,0.727291801,0.666094115,0.856033144,0.760415262,0.86306387,0.802599622,0.806991113,0.723152412,0.725156998,0.599411624,0.983468161,0.78350828,0.926340409,0.811739566,0.877439612,0.592799212,0.53472894,0.99805382,0.917289268,0.799875103,0.806818058,0.877828396,0.974928949,0.99805382,0.760737048,0.771664425,0.876422251,0.978367786,0.681037736,0.819473366,0.643705201,0.700250963,0.946464909,0.746505028,0.460203238,0.894518036,0.865342395,0.877125323,0.994538457,0.875719178,0.950734515,0.827627542,0.89470214,0.711636579,0.96140853,0.925116879,0.99805382,0.903768849,0.875719178,0.827627542,0.817364148,0.934367692,0.979198555,0.979910156,0.823691802,0.81197232,0.778695152,0.981883149,0.934074209,0.693846554,0.882420819,0.946026444,0.999123383,0.769987861,0.720340121,0.708078574,0.511676699,0.485513854,0.936183427,0.984179762,0.60560803,0.858142362,0.754087609,0.924934264,0.994142176,0.73862001,0.830473946,0.606319631,-0.273101543,0.867477198,0.640476479,0.688865347,0.175458812,0.533024728,0.7265802,0.467557437,0.636674475,0.991726166,0.690811069,0.675344928,0.850408562,0.787132023,0.858142362,0.651862095,0.961494042,0.464711033,0.538947376,0.723022195,0.860954652,0.712606322
1,0.908763593,0.91871247,0.959384824,0.781507442,0.924405278,0.786354684,0.910872811,0.839862473,0.702385766,0.864470016,0.722449339,0.771411063,0.914388174,0.887671413,0.863919193,0.886265268,0.896811358,0.972794146,0.594934015,0.867477198,0.902435939,0.895229637,0.838456327,0.884859123,0.863207592,0.913685102,0.839862473,0.936502495,0.877125323,0.875304809,0.819799931,0.864470016,0.775882861,0.881709218,0.962197115,0.920135672,0.90448045,0.973505747,0.958562126,0.855330071,0.590974752,0.872458405,0.644746085,0.988449368,0.761118335,0.816241926,0.97414935,0.801193477,0.752681463,0.663247711,0.569316379,0.771664425,0.522776705,0.931521288,0.594222414,0.821223133,0.933656091,0.597302406,0.846129168,0.994142176,0.381453716,0.803433108,0.727370848,0.617691513,0.882749905,0.973446277,0.9400605,0.920012755,0.913685102,0.788489487,0.853245178,0.934367692,0.934367692,0.908763593,0.89751443,0.891889849,0.97564055,0.973505747,0.980477004,0.950947952,0.867282306,0.991023094,0.893094834,0.915866066,0.836878355,0.946464909,0.964254934,0.881343759,0.846190127,0.978486954,0.862495991,0.886265268,0.67253118,0.885267223,0.950734515,0.830019455,0.949311313,0.701674165,0.947432589,0.723152412,0.920135672,0.922982076,0.979198555,0.985398513,0.670421962,0.908750056,0.720175791,0.801298305,0.843994365,0.837050182,0.721598993,0.82861331,0.732292356,0.861657725,0.938637298,0.71946419,0.878531469,0.765336771,0.969227841,0.751486235,0.851814708,0.539650448,0.866579234,0.515234704,0.82861331,0.699247941,0.66965212,0.204976668,0.789944314,0.698544869,0.311854908,0.478231452
1,0.741432301,0.736542614,0.863919193,0.846190127,0.968524769,0.735104647,0.643322883,0.99698858,0.860954652,0.893094834,0.567181576,0.784319733,0.97414935,0.756196827,0.819799931,0.87079767,0.925637337,0.872203815,0.866579234,0.711903249,0.193591052,0.896811358,0.699951014,0.917200465,0.59027168,0.889780631,0.446921008,0.651150494,0.886265268,0.471827043,0.674640398,0.779238674,0.976352151,0.517152123,0.944330106,0.708790175,0.616285368,0.562200369,0.447632609,0.571288718,0.892592922,0.868188799,0.64862671,0.734401574,0.543698743,0.819473366,0.936183427,0.545833546,0.640189838,0.615582295,0.843282764,0.917903538,0.688153746,0.920715828,0.422237315,0.810549118,0.340892459,0.780804369,0.571288718,0.930558845,0.477519851,0.990320021,0.658978105,0.981883149,0.870094597,0.709501776,0.457390947,0.78350828,0.840565545,0.785643083,0.490435362,0.660578945,0.946026444,0.540140738,0.771411063,0.73369621,0.664797381,0.963543333,0.910169738,0.777815472,0.910872811,0.855330071,0.905903652,0.893806435,0.962831732,0.993430575,0.899623648,0.981180077,0.921558874,0.895941238,0.837753255,0.809837517,0.782913587,0.917903538,0.436958594,0.914388174,0.14311747,0.934074209,0.663959312,0.632648868,0.71752783,0.905951302,0.603473227,0.923693677,0.935480354,0.954463316,0.731589284,0.996276979,0.932232889,0.528043521,0.965678136,0.906615253,0.673937326,0.366510095,0.82580102,-0.144439247,0.646169287,0.703097367,0.978367786,0.866579234,0.568604778,0.42364346,0.987026166,0.505983891,0.159288141,0.719637048,0.447632609,0.997350748,0.701674165,0.794893896,0.988210803,0.688701851
1,0.692920287,0.985602964,0.763583452,0.834940964,0.956427323,0.856033144,0.820511532,0.998756893,0.747759955,0.671075322,0.673937326,0.383588519,0.695732578,0.865342395,0.96360326,0.676056529,0.857439289,0.691514142,0.677479731,0.896811358,0.613435641,0.708387886,0.831185547,0.808224203,0.980621757,0.562851846,0.794865823,0.720887392,0.896652839,0.682374198,0.89470214,0.750774634,0.919309683,0.935079293,0.980477004,0.988913876,0.838301557,0.883844021,0.77307057,0.530889925,0.937214096,0.634783671,0.577616372,0.695732578,0.592087611,0.796975041,0.476373909,0.885978824,0.567893177,0.482701563,0.704520569,0.964254934,0.991726166,0.780101297,0.88313242,0.90806052,0.906654375,0.914442864,0.901029794,0.824781138,0.907326854,0.959273727,0.71471554,0.934367692,0.972040132,0.76216025,0.803302694,0.903842084,0.770699462,0.57972559,0.911575884,0.924405278,0.907326854,0.824394874,0.91871247,0.977063752,0.96852454,0.829762345,0.965678136,0.810549118,0.942906904,0.836166754,0.774476716,0.970659343,0.769555207,0.900922445,0.842674763,0.972743205,0.930558845,0.78350828,0.982586222,0.853245178,0.745793427,0.846190127,0.971370944,0.939348899,0.706278668,0.508830295,0.848975572,0.799084259,0.668940519,0.858845434,0.96360326,0.588162462,0.781507442,0.363663691,0.96852454,0.480592345,0.360105686,0.61417615,0.827207165,0.686018943,0.896811358,0.7977403,0.856033144,0.786354684,0.097417747,0.659689706,0.859649587,0.794182295,0.901029794,0.777815472,0.434892622,0.937214096,0.921418901,0.972743205,0.933656091,0.518792709,0.54808732,0.491751871,0.61698844,0.938995717
1,0.933371136,0.54867995,0.682460938,0.77025828,0.515042905,0.921558874,0.888113627,0.890483704,0.617705247,0.943917226,0.871746804,0.91579432,0.793470694,0.999459966,0.463287831,0.948135662,0.617691513,0.638783693,0.49254458,0.466134235,0.484635861,0.599411624,0.766429856,0.461609383,0.937925697,0.599915222,0.703097367,0.969947742,0.709090959,0.62472224,0.760415262,0.725868599,0.755755841,0.878531469,0.948599712,0.872458405,0.26756133,0.387146524,0.821934734,0.885978824,0.629643748,0.94717651,0.985602964,0.858226385,0.885267223,0.611363859,0.893094834,0.872906887,0.941483702,0.996647675,0.823357936,0.848263971,0.677452689,0.881709218,0.903139012,0.760737048,0.708790175,0.583944026,0.874593208,0.767445989,0.843282764,0.984179762,0.994538457,0.889780631,0.921558874,0.853956779,0.987507731,0.925637337,0.970659343,0.947888111,0.773773643,0.946464909,0.580701995,0.819799931,0.713309394,0.607145423,0.851821976,0.78361666,0.977664713,0.91159646,0.950947952,0.726667775,0.88313242,0.969930914,0.87601641,0.843282764,0.920715828,0.864470016,0.964254934,0.829762345,0.856803183,0.873170006,0.99698858,0.682374198,0.951446116,0.798451901,0.853245178,0.946729516,0.814551857,0.82620434,0.99805382,0.942195303,0.565758374,0.583240953,0.960087897,0.9400605,0.850408562,0.946729516,0.90806052,0.918000869,0.999459966,0.279694773,0.787066285,0.715906185,0.142414397,0.501002684,-0.848214976,0.565664137,0.999834984,0.375049307,-0.310934057,0.52699514,0.880286016,-0.138111593,-0.626173299,0.408175861,-0.256930872,0.626244459,0.77639227,0.043984225,0.800586704,-1.569044623
1,0.867282306,0.538005935,0.915866066,0.979070859,0.772367498,0.505983891,0.769555207,0.43418955,0.717329387,0.637630075,0.938995717,0.815958002,0.772367498,0.537294334,0.914388174,0.977775353,0.875304809,0.99524153,0.826504092,0.91860661,0.973505747,0.821582584,0.699539362,0.830019455,0.745081826,0.791335891,0.724558557,0.908750056,0.763227553,0.770699462,0.888825228,0.695732578,0.919424071,0.917289268,0.740026155,0.788538169,0.846840769,0.848263971,0.856091582,0.679614534,0.820879511,0.451766366,0.870323602,0.857514784,0.993835384,0.652845146,0.88313242,0.933656091,0.86178439,0.797678113,0.888374486,0.436958594,0.739323083,0.882420819,0.779398224,0.63407207,0.646169287,0.610660787,0.927043482,0.9400605,0.972040132,0.846893199,0.878151213,0.96852454,0.940772101,0.799875103,0.853220853,0.930098086,0.858845434,0.957978679,0.833534819,0.979198555,0.697404559,0.896811358,0.980621757,0.962120131,0.855330071,0.985602964,0.935790894,0.986804658,0.808414315,0.875016105,0.988913876,0.903139012,0.886265268,0.96852454,0.565046773,0.820879511,0.856803183,0.372319156,0.924934264,0.602761626,0.661985091,0.515042905,0.607742833,0.442651402,0.332244015,0.768564659,0.82620434,0.981333358,0.626831458,0.964966535,0.252653935,0.626128385,0.841971691,0.698827761,0.621974853,0.910872811,0.920715828,0.923528119,0.983289295,0.972743205,0.930558845,0.960087897,0.955004121,0.607145423,0.894518036,0.932232889,0.565758374,0.679561907,0.681037736,0.737916937,0.658266504,0.981180077,0.664797381,0.957850525,0.993430575,0.900326721,0.925637337,0.718040988,0.843377836,0.871746804
1,0.631225666,0.95024488,0.942906904,0.915866066,0.891186777,0.739323083,0.888113627,0.793470694,0.930809687,0.935079293,0.886690425,0.834237891,0.763930626,0.967821696,0.734401574,0.983468161,0.571451182,0.822988729,0.722449339,0.921558874,0.508830295,0.660578945,0.979198555,0.681749337,0.99698858,0.723152412,0.801896549,0.974217348,0.586756316,0.866579234,0.668940519,0.536582733,0.689404924,0.538717536,0.671075322,0.59027168,0.917200465,0.793470694,0.930558845,0.872906887,0.79416275,0.868188799,0.75504424,0.726667775,0.780804369,0.978486954,0.542987142,0.967101338,0.620503804,0.900922445,0.813395522,0.969227841,0.879937614,0.70523217,0.920847273,0.64830409,0.522776705,0.827207165,0.934777281,0.859649587,0.873170006,0.85251778,0.953580919,0.800490404,0.767853058,0.995565378,0.924405278,0.848263971,0.792756605,0.977664713,0.869612001,0.81806722,0.972082545,0.838301557,0.802009906,0.823691802,0.844080909,0.99698858,0.318832828,0.199363282,0.983992367,0.986314565,0.575009187,0.775680669,0.467233965,0.965678136,-0.115955383,0.05312417,0.820176438,0.456883422,0.702763305,0.799163502,0.986804658,0.429268041,-1.041748283,0.054530315,-0.609170273,-1.369084743,0.82861331,-0.058664382,0.670421962,0.247672728,0.079840931,0.656131701,0.658469727,0.472538644,0.465827819,0.240141497,0.446921008,0.33448805,0.705575595,0.621206876,0.329506843,0.553008829,0.759313846,0.441923349,0.646169287,0.96852454,0.653548219,0.822646335,0.718040988,0.600817769,0.590664409,0.990320021,0.77307057,0.796317098,0.757179043,0.832831746,0.858142362,0.910173258,0.875016105,0.886968341
1,0.811739566,0.88313242,0.668940519,0.663959312,0.867282306,0.723855484,0.609877636,0.713771382,0.755493754,0.767445989,0.909461657,0.952869318,0.959273727,0.671125035,0.77307057,0.48392426,0.970659343,0.601520842,0.875016105,0.679614534,0.898217503,0.692217215,0.639053277,0.807702714,0.70416945,0.864470016,0.763583452,0.835644037,0.851814708,0.994142176,0.964254934,0.876728011,0.9291527,0.575009187,0.886690425,0.496059944,0.996276979,0.7491661,0.729426604,0.930809687,0.853956779,0.929855773,0.941104935,0.74792823,0.934777281,0.780804369,0.601338424,0.939348899,0.725964702,0.987507731,0.928674884,0.927963283,0.837589956,0.978367786,0.995565378,0.987026166,0.702060232,0.901732866,0.819473366,0.990584171,0.877828396,0.964306333,0.774257467,0.678902933,0.901029794,0.809630348,0.624019167,0.818376729,0.672498524,0.87601641,0.935790894,0.971370944,0.846893199,0.777992079,0.728003402,0.905192051,0.945753308,0.821582584,0.836166754,0.813145712,0.849002417,0.931964991,0.88415605,0.959384824,0.801896549,0.822646335,0.049136049,0.446844858,0.978367786,0.297090382,-0.292432431,0.030634423,-0.098739524,0.505902961,-0.698756601,0.639486766,0.439111058,-1.197588902,-0.225292602,-0.431995963,0.909461657,0.794182295,0.884555622,0.545978102,0.157299401,-0.01296466,0.988449368,0.936886499,0.453172512,0.479654654,0.763583452,0.612012439,0.341383959,0.703097367,0.647592489,-0.102254887,0.573585985,0.739323083,0.964966535,0.920012755,0.922270475,0.900326721,0.629802464,0.934367692,0.862360798,0.94717651,0.993132312,0.922825046,0.925116879,0.626244459,0.741432301,0.893295995
1,-0.152958635,0.919309683,0.865876161,0.309042617,-0.012261587,-0.303106446,0.539429137,0.803302694,0.788489487,0.952157717,0.972794146,0.986314565,0.341383959,0.867477198,0.668312744,0.770961352,0.12100775,0.625425312,0.951446116,0.955715722,0.978486954,0.7265802,0.938995717,0.766039844,0.941808008,0.777992079,0.96079097,0.576432389,0.813848784,0.929855773,0.684595741,0.832128673,0.715418612,0.808414315,0.678902933,0.705575595,0.944620298,0.654708499,0.723733796,0.047499589,0.799875103,0.780661876,0.952157717,0.908038455,0.659875873,0.920135672,0.508118694,0.901634046,0.785022805,0.778695152,0.744370225,0.954463316,0.520667487,0.35583608,0.214127808,0.930098086,0.676056529,0.54867995,0.543868884,0.940772101,0.80752113,0.643322883,0.768564659,0.721043194,0.851821976,0.545978102,0.965009406,0.867477198,0.875016105,0.586394803,0.891671632,0.351930049,-0.105281368,0.633862184,0.190223338,0.510253497,0.386380609,0.678191332,0.695981357,0.484810781,0.980477004,0.752909437,0.867985379,0.774969068,0.66971889,-1.614587087,0.591677825,-1.078822807,-0.211309917,0.732995429,0.785022805,0.488905467,0.316776416,0.984891363,0.21351588,-0.097453757,0.32310407,-0.096630306,0.325237237,0.74081222,0.903768849,-0.057258237,0.219049317,0.19216785,0.96079097,0.833534819,0.839013158,0.866765597,0.943214153,0.870094597,0.750572245,0.927963283,0.761821408,0.806818058,0.948135662,0.552237955,0.993132312,0.856033144,0.89751443,0.762871851,0.507407093,0.89470214,0.993132312,0.946729516,0.663391236,0.661824509,0.896811358,0.614147242,0.874313033,0.813848784,0.952157717,0.355124479
